Profile-Img,Player,Position,TeamName,Age,Height,Weight,BirthPlace,PreviousClub
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/TUPOU%2C%20Junior%20NRL_2024_GP00013-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Junior
Tupou",Winger,Wests Tigers,22,188,98,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/OlamJustin_Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Justin
Olam",Centre,Wests Tigers,30,178,92,"Kundiawa, PNG",Melbourne Storm
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/GAVLIN%2C%20Lachlan%20NRL_2024_GP00010-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Lachlan
Galvin",Five-Eighth,Wests Tigers,19,190,85,"Campbelltown, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/FAINU%2C%20Latu%20NRL_2024_GP00012-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Latu
Fainu",Five-Eighth,Wests Tigers,19,182,90,"Guildford, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/Luke%20L_Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Luke
Laulilii",Fullback,Wests Tigers,18,175,90,"Campbelltown, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/ALAIMALO%2C%20Solomone%20NRL_2024_GP00013-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Solomon
Alaimalo",Winger,Wests Tigers,28,195,103,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/FaataapeSolomona_Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Solomona
Faataape",Centre,Wests Tigers,23,178,103,"Brisbane, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/SAUKURU%2C%20Solomone%20NRL_2024_GP00011-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Solomone
Saukuru",Centre,Wests Tigers,19,185,115,"Sydney, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/TOA%2C%20Starford%20NRL_2024_GP00009-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Starford
To'a",Centre,Wests Tigers,24,180,96,"Auckland, NZ",Newcastle Knights
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/SEYFARTH%2C%20Alex%20NRL_2024_GP00011-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Alex
Seyfarth",Prop,Wests Tigers,25,191,104,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/TWAL%2C%20Alex%20NRL_2024_GP00012-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Alex
Twal",Prop,Wests Tigers,28,188,103,"Sydney, NSW",Parramatta Eels
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/KOROISAU%2C%20Apisai%20NRL_2024_GP00016-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Apisai
Koroisau",Captain - Hooker,Wests Tigers,31,172,87,"Sydney, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/TUMETH%2C%20Brandon%20NRL_2024_GP00010-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Brandon
Tumeth",2nd Row,Wests Tigers,21,182,94,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/FAAGUTU%2C%20Chris%20NRL_2024_GP00010-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Chris
Faagutu",Lock,Wests Tigers,20,179,101,"Brisbane, QLD",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/KLEMMER%2C%20David%20NRL_2024_GP00010-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"David
Klemmer",Prop,Wests Tigers,30,198,109,"Sydney, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/POLE%2C%20Fonua%20NRL_2024_GP00011-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Fonua
Pole",Lock,Wests Tigers,22,182,108,"Wellington, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/PAPALII%2C%20Isaiah%20NRL_2024_GP00014-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Isaiah
Papali'i",2nd Row,Wests Tigers,25,182,111,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/BatemanJohn_Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"John
Bateman",2nd Row,Wests Tigers,30,183,96,"Bradford, ENG",Canberra Raiders
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/MILLER%2C%20Jordan%20NRL_2024_GP00012-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Jordan
Miller",Prop,Wests Tigers,19,192,131,"Liverpool, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/Porter_Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Reuben
Porter",Lock,Wests Tigers,27,189,102,"Wellington, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/FAINU%2C%20Samuela%20NRL_2024_GP00015-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Samuela
Fainu",Prop,Wests Tigers,20,194,109,"Guildford, NSW",Manly-Warringah Sea Eagles
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/FAINU%2CSione%20NRL_2024_GP00012-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Sione
Fainu",Prop,Wests Tigers,23,185,109,"Westmead, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/UTOIKAMANU%2CStefano%20NRL_2024_GP00012-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Stefano
Utoikamanu",Prop,Wests Tigers,24,190,111,"Otahuhu, NZ",Parramatta Eels
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/DA%20SILVA%2C%20Tallyn%20NRL_2024_GP00012-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Tallyn
Da Silva",Hooker,Wests Tigers,19,180,83,"Campbelltown, NSW",-
/Resources/Images/fallback/body-shot.png?preset=player-profile-large,"Tim
Johannssen",Prop,Wests Tigers,22,196,98,"Locarno, Switzerland",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/SUKKAR%2C%20Tony%20NRL_2024_GP00012-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Tony
Sukkar",2nd Row,Wests Tigers,20,186,104,"Randwick, NSW",
